timestamp,type,severity,message,lat,lon
2025-10-27T18:28:28.900269,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:28:31.597545,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:28:34.446503,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:28:39.578906,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:28:41.930860,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:28:44.315284,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:28:49.486678,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:28:50.722969,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:28:52.442984,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:28:56.499337,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:28:58.982505,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:02.225936,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:03.143949,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:04.074808,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:05.367552,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:06.631568,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:08.342474,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:09.232387,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:11.833050,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:12.513383,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:14.069471,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:15.515670,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:17.456926,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:19.388123,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:20.285820,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:20.928871,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:24.510440,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:25.322890,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:26.480352,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:27.440078,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:28.111929,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:28.466022,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:29.940542,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:31.285280,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:32.620472,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:35.298466,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:37.994703,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:39.320316,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:43.267396,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:44.163894,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:45.971066,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:47.613032,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:58.616135,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:29:59.520279,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:30:03.283945,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:30:06.947594,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:30:10.085383,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:30:11.022514,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:30:13.302608,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:30:58.272173,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:00.176483,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:01.194080,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:02.420001,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:03.099526,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:04.529309,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:05.187576,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:08.356484,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:10.193693,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:11.450415,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:15.326720,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:15.663329,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:16.393761,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:18.518079,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:20.270963,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:21.036292,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:21.714052,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:22.158365,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:22.818846,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:23.774806,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:24.680256,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:25.399281,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:26.415340,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:29.307679,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:30.343589,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:32.815371,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:34.490803,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:36.115413,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:37.040456,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:38.644262,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:39.799511,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:45.011559,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:46.043781,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:31:48.061268,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:32:30.378083,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:32:31.481568,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:32:33.042927,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:34:05.376476,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:34:05.927775,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:34:10.704027,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:34:11.551478,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:35:11.899150,FloodRisk,HIGH,Flood risk: score 0.30. Avg sensor 196.7 cm.,,
2025-10-27T18:35:18.382934,FloodRisk,HIGH,Flood risk: score 0.85. Avg sensor 196.7 cm.,,
2025-10-27T18:35:20.255938,FloodRisk,HIGH,Flood risk: score 0.86. Avg sensor 197.7 cm.,,
2025-10-27T18:35:20.863641,FloodRisk,HIGH,Flood risk: score 0.86. Avg sensor 198.7 cm.,,
2025-10-27T18:35:21.449774,FloodRisk,HIGH,Flood risk: score 0.87. Avg sensor 199.7 cm.,,
2025-10-27T18:35:22.058757,FloodRisk,HIGH,Flood risk: score 0.86. Avg sensor 200.0 cm.,,
2025-10-27T18:35:22.708750,FloodRisk,HIGH,Flood risk: score 0.86. Avg sensor 200.0 cm.,,
2025-10-27T18:35:44.041706,FloodRisk,HIGH,Flood risk: score 0.86. Avg sensor 200.0 cm.,,
2025-10-27T18:35:49.523392,FloodRisk,HIGH,Flood risk: score 0.40. Avg sensor 200.0 cm.,,
2025-10-27T18:35:53.439613,FloodRisk,HIGH,Flood risk: score 0.34. Avg sensor 200.0 cm.,,
2025-10-27T18:35:57.423057,FloodRisk,HIGH,Flood risk: score 0.85. Avg sensor 200.0 cm.,,
2025-10-27T18:36:03.515366,FloodRisk,HIGH,Flood risk: score 0.85. Avg sensor 200.0 cm.,,
2025-10-27T18:36:04.388567,FloodRisk,HIGH,Flood risk: score 0.85. Avg sensor 200.0 cm.,,
2025-10-27T18:36:35.709230,FloodRisk,HIGH,Flood risk: score 0.85. Avg sensor 200.0 cm.,,
2025-10-27T18:36:36.666461,FloodRisk,HIGH,Flood risk: score 0.85. Avg sensor 200.0 cm.,,
2025-10-27T18:36:37.862317,FloodRisk,HIGH,Flood risk: score 0.85. Avg sensor 200.0 cm.,,
2025-10-27T18:36:38.966217,FloodRisk,HIGH,Flood risk: score 0.85. Avg sensor 200.0 cm.,,
2025-10-27T18:36:39.866308,FloodRisk,HIGH,Flood risk: score 0.85. Avg sensor 200.0 cm.,,
2025-10-27T18:36:41.256884,FloodRisk,HIGH,Flood risk: score 0.85. Avg sensor 200.0 cm.,,
2025-10-27T18:36:42.274461,FloodRisk,HIGH,Flood risk: score 0.85. Avg sensor 200.0 cm.,,
2025-10-27T18:36:43.461613,FloodRisk,HIGH,Flood risk: score 0.85. Avg sensor 200.0 cm.,,
2025-10-27T18:39:01.841817,FloodRisk,HIGH,Flood risk: score 0.85. Avg sensor 200.0 cm.,,
2025-10-27T18:39:04.991960,FloodRisk,HIGH,Flood risk: score 0.85. Avg sensor 200.0 cm.,,
2025-10-27T19:44:05.711053,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:44:08.652370,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:44:16.554599,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:44:18.192442,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:44:18.664210,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:44:35.210786,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:44:36.496402,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:44:37.092063,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:44:41.030210,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:44:41.638307,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:44:42.812131,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:44:45.957825,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:44:46.792193,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:44:48.784036,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:44:50.622665,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:44:52.062446,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:44:53.181572,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:44:53.763581,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:44:55.492860,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:44:55.996521,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:44:57.326566,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:44:58.776681,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:01.636867,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:02.359936,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:03.478765,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:04.123326,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:11.118228,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:11.816107,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:12.739458,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:14.198459,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:15.846717,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:17.380478,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:20.545135,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:22.409785,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:23.630834,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:24.426794,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:24.885143,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:26.665858,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:28.651740,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:30.013858,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:30.836715,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:31.235986,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:32.409957,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:33.339428,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:33.989202,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:35.341282,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:36.258435,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:37.092546,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:44.493092,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:46.434938,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:47.108004,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:48.432508,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:49.851587,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:50.492447,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:51.614881,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:58.231455,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:59.467049,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:45:59.951605,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:46:00.685829,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:46:01.540242,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:46:02.389860,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:46:03.046867,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:46:04.727909,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:46:09.455271,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:46:09.970111,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:46:47.457285,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:46:47.948361,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:46:50.446382,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:46:51.062516,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:46:52.453348,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:46:55.920816,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:46:56.665968,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:00.519097,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:01.241128,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:02.259688,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:03.700367,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:05.222356,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:06.268548,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:06.998032,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:09.217581,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:11.736766,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:14.921512,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:21.816554,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:22.488891,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:23.122634,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:26.207290,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:26.859563,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:27.553321,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:28.416980,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:31.110536,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:33.074029,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:35.731593,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:37.066812,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:38.264902,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:39.252949,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:39.942841,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:40.425821,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:40.834574,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:42.022135,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:42.723132,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:45.118351,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:46.122443,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:48.275630,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:49.477054,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:53.355392,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:56.559934,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:47:58.080290,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:48:00.915426,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:48:02.416312,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:48:07.950683,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:48:10.270646,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:48:11.525838,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:48:12.369993,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:48:13.015278,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:48:13.519482,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:48:15.082570,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:48:16.755691,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:48:20.231526,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:48:24.140945,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:48:25.062696,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:48:28.276995,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:48:29.531359,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:48:30.806730,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:48:33.926852,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:48:34.755973,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T19:48:35.847812,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:03:19.587178,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:20:03.983396,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:20:05.060084,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:20:13.442479,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:20:39.777435,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
2025-10-27T20:20:46.350349,FloodRisk,HIGH,Flood risk: score 0.35. Avg sensor 200.0 cm.,,
